 # ================================================
 # Total time =    1.00000000    
 # Frames to write =           20
 # dt =    2.00000013E-05
 # last dt =    1.99079514E-05
 # Number of steps per frame =         2631 (        2641 )
 # Current time =    0.00000000    
 # ================================================
 # Using          100 cells
 # Non-ghost cell indices            0          99
 # dx =    9.99999978E-03
 # ================================================
 #   x    0.00000  0.05262  0.10524  0.15785  0.21046  0.26307  0.31569  0.36830  0.42091  0.47353  0.52618  0.57887  0.63156  0.68425  0.73694  0.78964  0.84233  0.89502  0.94771  1.00062 
 #  mass  0.20000  0.20002  0.20003  0.20005  0.20006  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.36500  0.00000  0.23101  0.20392  0.20054  0.20013  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.37500  0.00000  0.23316  0.20419  0.20057  0.20013  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.38500  0.00000  0.23519  0.20444  0.20060  0.20013  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.39500  0.00000  0.23708  0.20467  0.20063  0.20014  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.40500  1.00000  0.23882  0.20489  0.20066  0.20014  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.41500  1.00000  0.24040  0.20509  0.20068  0.20014  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.42500  1.00000  0.24183  0.20527  0.20070  0.20015  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.43500  1.00000  0.24309  0.20542  0.20072  0.20015  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.44500  1.00000  0.24418  0.20556  0.20074  0.20015  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.45500  1.00000  0.24510  0.20567  0.20076  0.20015  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.46500  1.00000  0.24583  0.20576  0.20077  0.20016  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.47500  1.00000  0.24639  0.20583  0.20078  0.20016  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.48500  1.00000  0.24676  0.20588  0.20078  0.20016  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.49500  1.00000  0.24694  0.20590  0.20078  0.20016  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
 0.50500  1.00000  0.24694  0.20590  0.20078  0.20016  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010  0.20010 
